kind,layer,mean,ci_lo,ci_hi,pos_frac,n,vnorm_mean,split,increment
attn_layer,46,-0.046875,-0.10205078125,0.00244140625,0.328125,128,11.187045458704233,validation,
attn_layer,47,0.0915679931640625,0.032221221923828126,0.15773582458496085,0.4921875,128,24.032170947641134,validation,
layer,0,0.00537109375,-0.02734375,0.04150390625,0.2890625,128,0.2773278722015675,validation,
layer,1,-0.0166015625,-0.07177734375,0.0361328125,0.3125,128,0.5023418613127433,validation,
layer,2,-0.0009765625,-0.05517578125,0.04835205078124982,0.296875,128,1.7088036823552102,validation,
layer,3,0.009765625,-0.042980957031249996,0.06104736328124982,0.3828125,128,4.654630897566676,validation,
layer,4,0.0185546875,-0.0234375,0.06495361328124982,0.34375,128,1.37575459247455,validation,
layer,5,0.01416015625,-0.022961425781249996,0.052734375,0.375,128,1.5150233451277018,validation,
layer,6,0.0283203125,-0.012707519531249996,0.0712890625,0.3671875,128,1.620966199785471,validation,
layer,7,0.01806640625,-0.02197265625,0.05859375,0.3984375,128,1.8733985531143844,validation,
layer,8,0.00732421875,-0.03759765625,0.05078125,0.3671875,128,2.0496968450024724,validation,
layer,9,0.0009765625,-0.0341796875,0.03663330078124982,0.390625,128,2.098073361441493,validation,
layer,10,0.0009765625,-0.03125,0.033203125,0.4296875,128,2.0616401066072285,validation,
layer,11,0.03271484375,-0.005871582031249996,0.07177734375,0.4609375,128,2.2957749841734767,validation,
layer,12,0.00048828125,-0.0302734375,0.033203125,0.34375,128,2.126628858037293,validation,
layer,13,0.0087890625,-0.02490234375,0.04345703125,0.3203125,128,2.407065094448626,validation,
layer,14,0.0087890625,-0.0224609375,0.0400390625,0.3046875,128,2.3037404967471957,validation,
layer,15,0.015625,-0.01904296875,0.05224609375,0.375,128,2.6870646849274635,validation,
layer,16,0.0439453125,0.0107421875,0.0791015625,0.4765625,128,2.837289808318019,validation,
layer,17,-0.017578125,-0.04931640625,0.0146484375,0.328125,128,2.5602615466341376,validation,
layer,18,0.03759765625,-0.00732421875,0.08447265625,0.421875,128,3.3442142102867365,validation,
layer,19,-0.01171875,-0.0478515625,0.024426269531249822,0.34375,128,3.2959582237526774,validation,
layer,20,-0.04541015625,-0.08544921875,-0.00634765625,0.3359375,128,3.7729022381827235,validation,
layer,21,-0.01708984375,-0.052734375,0.0166015625,0.328125,128,4.374175769276917,validation,
layer,22,-0.0224609375,-0.060546875,0.01318359375,0.3125,128,3.43243261706084,validation,
layer,23,-0.015625,-0.0439453125,0.012707519531249822,0.28125,128,3.1874019894748926,validation,
layer,24,-0.00830078125,-0.0439453125,0.02685546875,0.3359375,128,3.2639365484938025,validation,
layer,25,0.00732421875,-0.027844238281249996,0.04443359375,0.40625,128,4.377804949879646,validation,
layer,26,0.0234375,-0.00537109375,0.052734375,0.40625,128,3.322693313471973,validation,
layer,27,0.0302734375,-0.005871582031249996,0.06396484375,0.4140625,128,3.753792556002736,validation,
layer,28,0.1240234375,0.07421875,0.17724609375,0.546875,128,4.11556029971689,validation,
layer,29,0.0390625,0.005859375,0.07325439453124982,0.40625,128,3.511169464327395,validation,
layer,30,0.046875,-0.00537109375,0.1025390625,0.453125,128,4.200254267081618,validation,
layer,31,0.02392578125,-0.027355957031249996,0.07470703125,0.40625,128,4.723400310613215,validation,
layer,32,0.015625,-0.0263671875,0.0595703125,0.4140625,128,4.959701346233487,validation,
layer,33,0.06787109375,0.02294921875,0.11474609375,0.53125,128,5.760358702391386,validation,
layer,34,0.03955078125,-0.00146484375,0.07763671875,0.5,128,4.817327988334,validation,
layer,35,0.0068359375,-0.022961425781249996,0.03515625,0.390625,128,4.357670357450843,validation,
layer,36,0.01513671875,-0.029296875,0.05616455078124982,0.453125,128,4.846209214068949,validation,
layer,37,0.0439453125,-0.003430175781249996,0.09228515625,0.46875,128,8.582405146211386,validation,
layer,38,0.109375,0.06737060546875001,0.15380859375,0.5625,128,6.331758990883827,validation,
layer,39,0.0732421875,0.025390625,0.11962890625,0.5546875,128,7.668304091319442,validation,
layer,40,0.427734375,0.33153076171875,0.52587890625,0.78125,128,9.921838358044624,validation,
layer,41,0.27978515625,0.21044921875,0.353515625,0.7109375,128,11.06983945518732,validation,
layer,42,0.6220703125,0.51756591796875,0.7275390625,0.8515625,128,14.944152362644672,validation,
layer,43,0.5908203125,0.4423828125,0.7485473632812498,0.75,128,20.129960518330336,validation,
layer,44,0.925048828125,0.773675537109375,1.0962158203124996,0.859375,128,25.54763489216566,validation,
layer,45,-0.10454177856445312,-0.26513671875,0.04537401199340801,0.390625,128,24.224554527550936,validation,
layer,46,-0.21240234375,-0.31494140625,-0.11083984375,0.3046875,128,24.927743043750525,validation,
layer,47,-0.13623046875,-0.2919921875,0.02197265625,0.3671875,128,75.18173195421696,validation,
block,0,0.02685546875,-0.00439453125,0.06007080078124982,0.3984375,128,0.34471543558174744,validation,
block,1,0.03662109375,-0.03076171875,0.111328125,0.3671875,128,0.6874118632404134,validation,
block,2,0.05419921875,-0.00830078125,0.119140625,0.4453125,128,2.0494405899662524,validation,
block,3,0.0224609375,-0.0361328125,0.08399658203124982,0.4140625,128,5.147447085939348,validation,
block,4,0.0634765625,0.017578125,0.11474609375,0.453125,128,1.7625384251587093,validation,
block,5,0.02392578125,-0.021008300781249996,0.06982421875,0.3671875,128,1.8958401908166707,validation,
block,6,0.03564453125,-0.01416015625,0.087890625,0.390625,128,2.1351004652678967,validation,
block,7,0.01025390625,-0.037109375,0.056640625,0.4140625,128,2.311754264868796,validation,
block,8,0.0185546875,-0.0341796875,0.07032470703124982,0.4296875,128,2.5924567310139537,validation,
block,9,-0.00341796875,-0.05029296875,0.0419921875,0.421875,128,2.509361528791487,validation,
block,10,-0.01171875,-0.04248046875,0.01806640625,0.328125,128,2.3447372363880277,validation,
block,11,0.00341796875,-0.0380859375,0.044921875,0.390625,128,2.752277558669448,validation,
block,12,0.00732421875,-0.0244140625,0.041015625,0.34375,128,2.557787203229964,validation,
block,13,0.0126953125,-0.025390625,0.0537109375,0.3359375,128,2.8512251637876034,validation,
block,14,0.0341796875,-0.0048828125,0.072265625,0.4609375,128,3.095421056263149,validation,
block,15,-0.0029296875,-0.0361328125,0.0322265625,0.328125,128,3.1650783605873585,validation,
block,16,0.16552734375,0.11279296875,0.22021484375,0.703125,128,3.7113441079854965,validation,
block,17,-0.013671875,-0.048352050781249996,0.021484375,0.34375,128,3.2540154410526156,validation,
block,18,0.02587890625,-0.019543457031249996,0.0712890625,0.40625,128,4.0570599511265755,validation,
block,19,-0.015625,-0.05908203125,0.028332519531249822,0.390625,128,4.037264819256961,validation,
block,20,-0.072265625,-0.1181640625,-0.02783203125,0.3046875,128,4.318443075753748,validation,
block,21,-0.03271484375,-0.06787109375,0.0009765625,0.28125,128,4.988563842140138,validation,
block,22,-0.03076171875,-0.06689453125,0.00390625,0.296875,128,3.8251634510234,validation,
block,23,-0.00830078125,-0.038586425781249996,0.02197265625,0.359375,128,3.8321273969486356,validation,
block,24,-0.00732421875,-0.048828125,0.03173828125,0.390625,128,3.929011090658605,validation,
block,25,0.0078125,-0.033203125,0.04884033203124982,0.421875,128,5.889149835333228,validation,
block,26,0.07568359375,0.037109375,0.115234375,0.5546875,128,4.620700923725963,validation,
block,27,0.046875,0.01318359375,0.0810546875,0.4140625,128,4.497976794838905,validation,
block,28,0.54248046875,0.44969482421875,0.6352661132812498,0.84375,128,5.495650557801127,validation,
